SNAP_DATE_DAY,NPS,total_count,delta_NPS_all,ml_anomaly_FILIAL_ID_significant,z_anomaly_FILIAL_ID_significant,anomaly_FILIAL_ID_significant,ml_anomaly_NETWORK_4G_SHARE_significant,z_anomaly_NETWORK_4G_SHARE_significant,anomaly_NETWORK_4G_SHARE_significant,ml_anomaly_NETWORK_DURATION_2G_significant,z_anomaly_NETWORK_DURATION_2G_significant,anomaly_NETWORK_DURATION_2G_significant,ml_anomaly_NETWORK_DURATION_4G_significant,z_anomaly_NETWORK_DURATION_4G_significant,anomaly_NETWORK_DURATION_4G_significant,ml_anomaly_NETWORK_OVERLOAD_significant,z_anomaly_NETWORK_OVERLOAD_significant,anomaly_NETWORK_OVERLOAD_significant,ml_anomaly_NETWORK_PROSTOI_significant,z_anomaly_NETWORK_PROSTOI_significant,anomaly_NETWORK_PROSTOI_significant,ml_anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,z_anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,anomaly_NETWORK_SPD_LOWER_THAN_2000_significant,ml_anomaly_NETWORK_SPEED_LTE_significant,z_anomaly_NETWORK_SPEED_LTE_significant,anomaly_NETWORK_SPEED_LTE_significant,ml_anomaly_NETWORK_SQI_DATA_significant,z_anomaly_NETWORK_SQI_DATA_significant,anomaly_NETWORK_SQI_DATA_significant,ml_anomaly_NETWORK_SQI_VOICE_significant,z_anomaly_NETWORK_SQI_VOICE_significant,anomaly_NETWORK_SQI_VOICE_significant,ml_anomaly_NETWORK_VOLTE_significant,z_anomaly_NETWORK_VOLTE_significant,anomaly_NETWORK_VOLTE_significant,ml_anomaly_NETWORK_VOWIFI_significant,z_anomaly_NETWORK_VOWIFI_significant,anomaly_NETWORK_VOWIFI_significant,ml_anomaly_PRODUCT_EVA_TYPE_significant,z_anomaly_PRODUCT_EVA_TYPE_significant,anomaly_PRODUCT_EVA_TYPE_significant,ml_anomaly_PRODUCT_GROUP_TARIFF_significant,z_anomaly_PRODUCT_GROUP_TARIFF_significant,anomaly_PRODUCT_GROUP_TARIFF_significant,ml_anomaly_PRODUCT_NAME_LINE_TP_significant,z_anomaly_PRODUCT_NAME_LINE_TP_significant,anomaly_PRODUCT_NAME_LINE_TP_significant,ml_anomaly_PRODUCT_PEREPLATY_significant,z_anomaly_PRODUCT_PEREPLATY_significant,anomaly_PRODUCT_PEREPLATY_significant,ml_anomaly_PRODUCT_TARIFF_CHANGE_significant,z_anomaly_PRODUCT_TARIFF_CHANGE_significant,anomaly_PRODUCT_TARIFF_CHANGE_significant,ml_anomaly_PROFILE_DEVICE_OS_significant,z_anomaly_PROFILE_DEVICE_OS_significant,anomaly_PROFILE_DEVICE_OS_significant,ml_anomaly_PROFILE_DEVICE_PRICE_significant,z_anomaly_PROFILE_DEVICE_PRICE_significant,anomaly_PROFILE_DEVICE_PRICE_significant,ml_anomaly_PROFILE_DEVICE_TYPE_significant,z_anomaly_PROFILE_DEVICE_TYPE_significant,anomaly_PROFILE_DEVICE_TYPE_significant,ml_anomaly_PROFILE_KINOPOISK_significant,z_anomaly_PROFILE_KINOPOISK_significant,anomaly_PROFILE_KINOPOISK_significant,ml_anomaly_REGION_FILIAL_significant,z_anomaly_REGION_FILIAL_significant,anomaly_REGION_FILIAL_significant,ml_anomaly_SURVEY_AGE_GROUP_significant,z_anomaly_SURVEY_AGE_GROUP_significant,anomaly_SURVEY_AGE_GROUP_significant,ml_anomaly_SURVEY_ARPU_GROUP_significant,z_anomaly_SURVEY_ARPU_GROUP_significant,anomaly_SURVEY_ARPU_GROUP_significant,ml_anomaly_SURVEY_CITY_SIZE_significant,z_anomaly_SURVEY_CITY_SIZE_significant,anomaly_SURVEY_CITY_SIZE_significant,ml_anomaly_SURVEY_GENDER_significant,z_anomaly_SURVEY_GENDER_significant,anomaly_SURVEY_GENDER_significant,ml_anomaly_SURVEY_OPERATOR_AGE_GROUP_significant,z_anomaly_SURVEY_OPERATOR_AGE_GROUP_significant,anomaly_SURVEY_OPERATOR_AGE_GROUP_significant
2023-07-27,0.06398964608302903,13,-0.04142327675213636,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Нет простоя,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,False,False,False,25-50 тыс. руб.,False,False,TABLET,False,False,False,False,False,Дальневосточный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-07-28,-0.28629948311847264,16,-0.3502891292015017,9.0,9.0,9.0,False,d. >90%,False,False,False,False,False,False,False,Нет,Нет,Нет,Более 24 часов,Более 24 часов,Более 24 часов,False,False,False,False,False,False,Прочее,Прочее,Прочее,98..99.5%,False,False,До 80%,До 80%,До 80%,False,False,False,False,False,False,Внутрисетевые,Включайся!,False,Управляй!+ 2.0,False,False,Нет переплат,False,False,91-180 дней,False,False,False,False,False,False,False,False,PHONE,False,False,Нет,False,False,Столичный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-07-29,0.08028312864755154,14,0.3665826117660242,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Риск простоя,False,False,20...80%,False,>10 Mbps,False,False,Прочее,False,False,Прочее,Прочее,Прочее,False,False,False,False,False,False,Ева+,Ева Volte,False,Внутрисетевые,Внутрисетевые,Внутрисетевые,Управляй!+ 2.0,Для ТП Первый семейный,False,False,False,False,31-90 дней,False,False,False,Прочее,False,Нет данных,False,False,SMARTPHONE,USB MODEM,False,False,False,False,Дальневосточный филиал,False,False,55,55+,False,False,False,False,Средний,Большой,False,False,Жен,False,18-24,False,False
2023-07-30,-0.36070867994426314,12,-0.4409918085918147,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1-5 часов,False,False,Более 80%,False,False,False,>10 Mbps,False,<98%,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,Все мобильные,False,Управляй!+ 2.0,Твой интернет - линейка 2019,False,До 40 руб,False,False,Прочее,False,False,False,False,False,False,False,False,NETWORK DEVICE,False,False,До 100MB,До 100MB,До 100MB,Дальневосточный филиал,False,False,35-44,False,False,False,False,False,Средний,Средний,Средний,False,False,False,55,False,False
2023-07-31,0.12850057058056,14,0.4892092505248231,14.0,False,False,b. <80%,b. <80%,b. <80%,Прочее,Прочее,Прочее,Прочее,Менее 80%,False,False,False,False,1-5 часов,False,False,Более 80%,Прочее,False,5...10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,Есть,False,Ева Volte,False,False,Сэмплинг,Прочие,False,Управляй!+ 2.0,False,False,Более 40 руб,Более 40 руб,Более 40 руб,91-180 дней,False,False,Android,Android,Android,Более 50 тыс. руб,False,False,USB MODEM,False,False,False,False,False,Столичный филиал,False,False,35-44,False,False,Средний,False,False,False,False,False,False,False,False,45-54,45-54,45-54
2023-08-01,-0.1798367943982285,17,-0.3083373649787885,5.0,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,До 30 дней,False,False,False,False,False,Более 50 тыс. руб,False,False,LAPTOP,False,False,False,False,False,Столичный филиал,Центральный филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-08-02,-0.21487027365656297,9,-0.03503347925833447,9.0,1.0,False,False,False,False,False,False,False,Прочее,False,False,До 15 дней,False,False,False,False,False,False,False,False,2...5 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,Включайся! - Линейка 2.2,False,До 40 руб,False,False,91-180 дней,False,False,False,False,False,False,25-50 тыс. руб.,False,NETWORK DEVICE,False,False,Нет,False,False,Столичный филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-03,0.03516207455579063,14,0.2500323482123536,12.0,False,False,False,False,False,False,Менее 5%,False,False,Менее 80%,False,False,False,False,Более 24 часов,Более 24 часов,Более 24 часов,False,False,False,>10 Mbps,False,False,False,98...99.5%,False,<98%,False,False,False,False,False,False,False,False,False,False,False,Прочие,Прочие,Прочие,Управляй!+ 2.0,B2B пакеты Lego,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,LAPTOP,PHONE,False,False,False,False,Столичный филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55+,55+,55+
2023-08-04,-0.1113562626523056,16,-0.14651833720809623,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,Переходи на НОЛЬ,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Поволжский филиал,False,False,45-54,False,False,Высокий,False,False,False,False,False,False,False,False,False,False,False
2023-08-05,-0.17294833728707062,9,-0.06159207463476503,14.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,False,False,False,False,False,5...10 Mbps,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,False,False,False,False,False,181-366 дней,False,False,False,False,False,Более 50 тыс. руб,False,False,UNDEFINED,False,False,False,False,False,Столичный филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-06,-0.028034325182193637,13,0.14491401210487698,14.0,False,False,d. >90%,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,5-24 часа,5-24 часа,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ева+,Ева Volte,False,Сэмплинг,ПД,False,Управляй!+ 2.0,Тёплый приём - линейка 7.1,False,False,False,False,False,Более 366 дней,False,False,False,False,Нет данных,False,False,SMARTPHONE,False,False,False,False,False,Сибирский филиал,False,False,55+,False,False,Низкий,Низкий,Низкий,False,False,False,False,False,False,False,55,False
2023-08-07,-0.04756053823559082,11,-0.01952621305339718,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Нет простоя,False,False,Более 80%,False,False,False,False,False,Прочее,98...99.5%,False,False,98..99.5%,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,Тёплый приём - линейка 4.1,False,False,Более 40 руб,False,False,False,False,False,False,False,Нет данных,False,False,PHONE,False,False,False,False,False,Дальневосточный филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-08,-0.10936284880832746,13,-0.06180231057273664,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Нет простоя,False,False,False,False,False,False,False,False,False,False,98..99.5%,False,False,False,До 80%,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,Без переплат - Линейка 3.0,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,LAPTOP,False,False,False,100MB - 1GB,False,Сибирский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-09,-0.06688216457881437,8,0.042480684229513094,9.0,5.0,False,False,False,False,Более 20%,False,False,False,Более 80%,False,False,False,False,False,False,False,Менее 20%,False,False,5...10 Mbps,False,False,False,False,False,>99.5%,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,Более 40 руб,False,181-366 дней,False,False,False,False,False,25-50 тыс. руб.,False,False,SMARTPHONE,False,False,100MB - 1GB,False,False,Уральский филиал,False,False,35-44,18-24,False,False,False,False,Малый,False,False,Жен,False,False,18-24,False,False
2023-08-10,0.010614727058127202,16,0.07749689163694157,9.0,False,False,False,b. <80%,False,False,False,False,False,False,False,False,False,False,Нет простоя,False,False,Менее 20%,Прочее,False,False,False,False,False,98...99.5%,False,False,False,False,False,False,False,False,False,False,False,False,False,Включайся!,False,False,Управляй!+ 2.0,Включайся! - Линейка 3.4.2 - Прочие ТП,False,False,False,False,False,False,False,False,Прочее,False,До 10 тыс. руб.,10-25 тыс. руб.,False,UNDEFINED,NETWORK DEVICE,False,False,False,False,False,Дальневосточный филиал,False,55,False,False,Низкий,False,False,Малый,False,False,False,Не определен,False,45-54,False,False
2023-08-11,0.03482057284140096,14,0.024205845783273755,9.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,Риск простоя,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Сэмплинг,False,False,Управляй!+ 2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USB MODEM,False,False,False,False,False,Уральский филиал,False,False,35-44,35-44,35-44,False,False,False,False,False,False,False,False,False,55,False,False
2023-08-12,-0.2756117119581597,8,-0.31043228479956064,9.0,False,False,d. >90%,False,False,Более 20%,False,False,False,False,False,Более 15 дней,False,False,1-5 часов,False,False,False,False,False,2...5 Mbps,False,False,False,False,False,<98%,98..99.5%,False,False,False,False,False,False,False,False,False,False,Все включено,False,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,Более 366 дней,False,Прочее,False,False,25-50 тыс. руб.,False,False,SMARTPHONE,False,False,До 100MB,False,False,Северо-Западный филиал,False,False,55+,False,False,Высокий,False,False,Большой,False,False,False,False,False,45-54,False,False
2023-08-13,-0.10411068751355358,13,0.17150102444460613,9.0,2.0,False,False,False,False,False,Менее 5%,False,False,False,False,Более 15 дней,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,<98%,False,Не VoLTE,False,False,False,False,False,False,False,False,Включайся!,False,False,Управляй!+ 2.0,Управляй!+ 2.0,Управляй!+ 2.0,False,False,False,False,False,False,False,iOS,False,False,False,False,SMARTPHONE,USB MODEM,False,До 100MB,False,False,Уральский филиал,False,False,False,False,False,False,False,False,False,False,False,False,Не определен,False,45-54,18-24,False
2023-08-14,-0.10778499596674669,15,-0.003674308453193109,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5-24 часа,False,False,False,False,<2 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Агентский конвергент,False,False,Управляй!+ 2.0,Включайся! - Линейка 2 Огненный щит,False,False,False,False,181-366 дней,False,False,iOS,False,False,False,False,False,PHONE,TABLET,False,False,До 100MB,False,Столичный филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15,-0.15374868891512322,11,-0.04596369294837653,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2...5 Mbps,False,False,False,>99.5%,False,98..99.5%,False,False,False,False,False,False,False,False,False,False,False,Персональные,False,False,Управляй!+ 2.0,False,False,False,False,False,До 30 дней,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Поволжский филиал,False,False,45-54,False,False,Средний,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-16,0.027693626369415688,9,0.1814423152845389,9.0,False,False,False,False,False,False,Прочее,False,False,False,False,Нет,Нет,Нет,False,False,False,False,False,False,False,2...5 Mbps,False,Прочее,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,Прочие,Все включено,False,Управляй!+ 2.0,False,False,False,False,False,181-366 дней,False,False,False,Android,False,Нет данных,False,False,LAPTOP,False,False,Более 1GB,False,False,Северо-Западный филиал,False,False,55,False,False,Средний,Средний,Средний,False,False,False,False,Муж,False,55,False,False
2023-08-17,0.0019619218108277796,5,-0.02573170455858791,9.0,False,False,d. >90%,False,False,Более 20%,False,False,False,False,False,False,False,False,Более 24 часов,False,False,20...80%,False,False,5...10 Mbps,False,False,98...99.5%,False,False,98..99.5%,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,False,False,False,Нет данных,False,False,USB MODEM,False,False,Нет,False,False,Столичный филиал,False,False,55,False,False,False,False,False,Большой,False,False,False,False,False,45-54,25-34,False
2023-08-18,0.01093619705816396,12,0.00897427524733618,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,Без переплат - Линейка 2.1,False,False,False,False,91-180 дней,False,False,False,False,False,10-25 тыс. руб.,Нет данных,False,SMARTPHONE,LAPTOP,False,False,False,False,Столичный филиал,False,False,55,False,False,Высокий,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-19,0.141404225285034,6,0.13046802822687004,12.0,False,False,a. <100 MB,False,False,Менее 5%,Более 20%,False,Прочее,False,False,False,False,False,5-24 часа,False,False,False,Более 80%,False,False,False,False,Прочее,False,False,<98%,False,False,False,False,False,False,False,False,False,Ева+,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,До 30 дней,False,False,Android,False,False,False,False,False,USB MODEM,False,False,False,False,False,Северо-Западный филиал,False,False,55,False,False,False,False,False,False,False,False,Муж,False,False,18-24,False,False
2023-08-20,-0.1016230745258513,14,-0.24302729981088528,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,<2 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,До 30 дней,False,False,False,False,False,False,False,False,UNDEFINED,False,False,False,False,False,Центральный филиал,False,False,35-44,False,False,False,False,False,Малый,False,False,Жен,False,False,25-34,False,False
2023-08-21,0.003870727216127151,17,0.10549380174197845,5.0,3.0,False,c. 80-90%,c. 80-90%,c. 80-90%,False,Менее 5%,False,False,Прочее,False,False,False,False,1-5 часов,False,False,False,False,False,<2 Mbps,False,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,False,False,СНГ,Прочие,False,Управляй!+ 2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,USB MODEM,False,False,False,False,Северо-Западный филиал,False,False,55,False,False,False,False,False,Малый,Малый,Малый,Жен,False,False,55,False,False
2023-08-22,-0.09575058457033321,14,-0.09962131178646036,12.0,False,False,c. 80-90%,False,False,False,False,False,Прочее,Более 80%,False,False,False,False,1-5 часов,False,False,Прочее,Прочее,Прочее,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Включайся!,Агентский конвергент,False,Управляй!+ 2.0,Включайся! - Линейка 2 Огненный щит,False,False,False,False,31-90 дней,False,False,False,False,False,10-25 тыс. руб.,Более 50 тыс. руб,False,USB MODEM,UNDEFINED,False,False,False,False,Северо-Западный филиал,False,False,55,45-54,False,False,False,False,False,False,False,False,False,False,55,25-34,False
2023-08-23,-0.1614184309240405,17,-0.0656678463537073,9.0,False,False,c. 80-90%,False,False,5...20%,False,False,False,False,False,False,False,False,Более 24 часов,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,До 80%,False,False,False,False,False,False,False,False,Все мобильные,False,Управляй!+ 2.0,Без переплат - Линейка 1.3,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,False,Дальневосточный филиал,False,False,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-24,-0.14492352903483005,15,0.01649490188921046,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Более 24 часов,False,False,Более 80%,False,False,5...10 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,False,False,False,False,False,31-90 дней,False,False,False,False,False,False,False,False,SMART WATCH,False,False,False,False,False,Поволжский филиал,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-08-25,-0.2146496243718005,9,-0.06972609533697044,9.0,False,False,False,False,False,False,False,False,Более 80%,False,False,False,False,False,5-24 часа,False,False,False,False,False,Прочее,False,False,>99.5%,False,False,Прочее,False,False,False,False,False,Нет,False,False,Ева Volte,False,False,Внутрисетевые,Внутрисетевые,Внутрисетевые,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,Android,False,False,False,False,False,UNDEFINED,False,False,False,False,False,Северо-Западный филиал,False,False,45-54,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-26,0.026115298161895967,10,0.24076492253369647,9.0,10.0,False,c. 80-90%,False,False,False,False,False,False,False,False,False,False,False,Более 24 часов,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Не VoLTE,False,Нет,False,False,False,False,False,Все включено,Включайся!,False,Управляй!+ 2.0,False,False,False,False,False,Более 366 дней,False,False,False,iOS,False,False,Более 50 тыс. руб,False,SMARTPHONE,PHONE,False,False,Нет,False,Северо-Западный филиал,False,False,55,False,False,False,False,False,False,False,False,False,Не определен,False,55,55+,False
2023-08-27,0.08231943923263377,17,0.056204141070737804,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Риск простоя,False,False,False,False,2...5 Mbps,2...5 Mbps,2...5 Mbps,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Включайся! - Линейка 2 Огненный щит,China,False,False,False,False,False,False,False,iOS,False,False,False,False,False,SMARTPHONE,False,False,False,False,False,Столичный филиал,False,False,45-54,55+,False,False,False,False,False,False,False,False,False,False,18-24,35-44,False
2023-08-28,0.029714933679450502,9,-0.052604505553183266,12.0,13.0,False,False,False,False,Прочее,False,False,False,False,False,Более 15 дней,False,False,1-5 часов,False,False,20...80%,False,False,5...10 Mbps,False,False,>99.5%,False,False,False,False,False,Более 80%,False,False,False,False,False,Ева Volte,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,91-180 дней,False,False,iOS,iOS,iOS,Более 50 тыс. руб,False,False,USB MODEM,False,False,100MB - 1GB,False,False,Столичный филиал,False,False,35-44,False,False,False,False,False,False,False,False,False,False,False,18-24,False,False
2023-08-29,0.016666956447643166,13,-0.013047977231807336,9.0,False,False,d. >90%,False,False,False,Более 20%,False,False,False,False,False,False,False,False,False,False,20...80%,20...80%,20...80%,2...5 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ева МЛК,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,False,До 30 дней,False,iOS,False,False,Более 50 тыс. руб,False,False,SMARTPHONE,USB MODEM,False,100MB - 1GB,До 100MB,False,Уральский филиал,Северо-Западный филиал,False,35-44,35-44,35-44,False,False,False,False,Средний,False,False,Муж,False,18-24,False,False
2023-08-30,0.10224289321948156,17,0.08557593677183839,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,Все включено,False,False,Управляй!+ 2.0,False,False,False,False,False,False,Более 366 дней,False,Android,False,False,10-25 тыс. руб.,False,False,LAPTOP,LAPTOP,LAPTOP,False,False,False,Северо-Западный филиал,False,False,35-44,False,False,False,Низкий,False,False,False,False,False,False,False,18-24,False,False
2023-08-31,-0.09179715410032019,14,-0.19404004731980173,3.0,False,False,False,False,False,5...20%,Прочее,False,False,False,False,False,Нет,False,False,False,False,Прочее,False,False,<2 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,CVM,False,False,False,False,91-180 дней,False,False,Android,False,False,False,False,False,PHONE,DATA CARD,False,False,False,False,Поволжский филиал,False,False,45-54,False,False,False,False,False,False,False,False,Муж,False,False,55,25-34,False
2023-09-01,-0.05325912946277157,16,0.038538024637548615,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1-5 часов,False,False,Прочее,False,False,False,False,False,False,False,False,False,>99.5%,False,До 80%,До 80%,До 80%,False,False,False,False,False,False,Прочие,False,False,Управляй!+ 2.0,Без переплат - Линейка 2.0,False,False,False,False,91-180 дней,91-180 дней,91-180 дней,Android,False,False,False,False,False,USB MODEM,False,False,False,False,False,False,False,False,35-44,False,False,False,False,False,False,False,False,Муж,False,False,55,False,False
2023-09-02,-0.11391280214614334,12,-0.06065367268337177,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1-5 часов,False,False,False,False,False,<2 Mbps,False,False,False,False,False,False,False,False,False,False,False,False,Нет,False,Ева Volte,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,Тарифные планы FMC - Объединяй 6.2,False,False,False,False,91-180 дней,False,False,False,False,False,Более 50 тыс. руб,False,False,UNDEFINED,False,False,False,False,False,Столичный филиал,Северо-Западный филиал,False,55,False,False,Низкий,False,False,False,False,False,False,False,False,55,False,False
2023-09-03,-0.04080942626932991,11,0.07310337587681343,9.0,False,False,False,False,False,Прочее,False,False,False,False,False,Более 15 дней,False,False,Более 24 часов,False,False,20...80%,Менее 20%,False,False,False,False,False,False,False,98..99.5%,False,False,False,False,False,False,False,False,Ева Volte,False,False,Внутрисетевые,Все включено,False,Управляй!+ 2.0,Без переплат - Линейка 2.1,False,False,False,False,31-90 дней,False,False,False,False,False,Более 50 тыс. руб,False,False,SMARTPHONE,False,False,False,False,False,False,Дальневосточный филиал,False,35-44,False,False,Низкий,False,False,Средний,False,False,False,False,False,35-44,False,False
2023-09-04,0.03129221972520257,17,0.07210164599453248,9.0,4.0,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,Более 24 часов,Риск простоя,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ева+,False,Все включено,False,False,Управляй!+ 2.0,False,False,False,Более 40 руб,False,False,False,False,False,False,False,False,False,False,UNDEFINED,False,False,False,False,False,Столичный филиал,Поволжский филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-09-05,-0.0805642867274418,14,-0.11185650645264436,9.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98..99.5%,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,Без переплат - Линейка 2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,SMARTPHONE,False,False,До 100MB,False,False,Уральский филиал,False,False,False,25-34,False,False,False,False,False,False,False,False,Не определен,False,18-24,False,False
2023-09-06,-0.1483441710747565,22,-0.0677798843473147,12.0,6.0,False,False,a. <100 MB,False,False,Менее 5%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,До 40 руб,False,Прочее,False,False,False,False,False,False,False,False,TABLET,False,False,False,False,False,False,False,False,55,False,False,False,Средний,False,False,False,False,False,False,False,18-24,55,False
2023-09-07,0.006031239134222965,20,0.15437541020897946,5.0,False,False,False,False,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,Без переплат - Линейка 1.4,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,NETWORK DEVICE,False,False,False,False,False,False,False,False,55,False,False,False,False,False,False,False,False,False,False,False,55,False,False
2023-09-08,-0.09820536181955532,11,-0.10423660095377828,9.0,False,False,False,False,False,Более 20%,False,False,False,False,False,False,False,False,Нет простоя,False,False,False,False,False,5...10 Mbps,False,False,<98%,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Внутрисетевые,False,False,Управляй!+ 2.0,False,False,False,False,False,Прочее,False,False,False,False,False,False,False,False,USB MODEM,NETWORK DEVICE,False,False,False,False,Поволжский филиал,Столичный филиал,False,55,False,False,False,False,False,False,False,False,False,False,False,45-54,False,False
